scenario_seed,uncertainty_level,planner,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,planning_runtime_ms,route
645,0.1,bounded_blackout,1771.465,2848.738,245.86,0,0,2173.4,N03 -> N11 -> N02 -> N07 -> N12 -> N13 -> N06 -> N01 -> N09 -> N10 -> N04 -> N08 -> N14 -> N05
646,0.0,distance_only,998.381,3232.092,130.159,0,1,0.023,N04 -> N02 -> N08 -> N01 -> N14 -> N11 -> N07 -> N13 -> N05 -> N03 -> N06 -> N09 -> N12 -> N10
646,0.0,protocol_aware,645.822,3670.541,78.081,1,1,214.296,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.0,bounded_blackout,645.822,3670.541,78.081,1,1,1620.606,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.02,distance_only,999.762,3232.092,129.311,0,1,0.023,N04 -> N02 -> N08 -> N01 -> N14 -> N11 -> N07 -> N13 -> N05 -> N03 -> N06 -> N09 -> N12 -> N10
646,0.02,protocol_aware,645.805,3670.541,77.534,1,1,214.296,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.02,bounded_blackout,645.805,3670.541,77.534,1,1,1620.606,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.05,distance_only,1121.84,3232.092,104.043,0,1,0.023,N04 -> N02 -> N08 -> N01 -> N14 -> N11 -> N07 -> N13 -> N05 -> N03 -> N06 -> N09 -> N12 -> N10
646,0.05,protocol_aware,647.844,3670.541,76.698,1,1,214.296,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.05,bounded_blackout,647.844,3670.541,76.698,1,1,1620.606,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.1,distance_only,1125.319,3232.092,101.935,0,1,0.023,N04 -> N02 -> N08 -> N01 -> N14 -> N11 -> N07 -> N13 -> N05 -> N03 -> N06 -> N09 -> N12 -> N10
646,0.1,protocol_aware,651.48,3670.541,75.259,1,1,214.296,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
646,0.1,bounded_blackout,651.48,3670.541,75.259,1,1,1620.606,N12 -> N04 -> N10 -> N09 -> N05 -> N06 -> N03 -> N13 -> N11 -> N07 -> N14 -> N02 -> N01 -> N08
647,0.0,distance_only,1464.79,2458.701,107.052,0,1,0.023,N08 -> N12 -> N11 -> N06 -> N14 -> N05 -> N03 -> N09 -> N13 -> N10 -> N01 -> N07 -> N02 -> N04
647,0.0,protocol_aware,1043.051,3022.165,77.395,1,1,493.663,N04 -> N08 -> N12 -> N06 -> N03 -> N14 -> N09 -> N05 -> N13 -> N10 -> N01 -> N07 -> N02 -> N11
647,0.0,bounded_blackout,983.455,3469.101,55.821,1,1,2155.949,N04 -> N08 -> N02 -> N01 -> N07 -> N10 -> N05 -> N13 -> N11 -> N09 -> N14 -> N12 -> N03 -> N06
647,0.02,distance_only,1378.904,2458.701,106.111,0,1,0.023,N08 -> N12 -> N11 -> N06 -> N14 -> N05 -> N03 -> N09 -> N13 -> N10 -> N01 -> N07 -> N02 -> N04
647,0.02,protocol_aware,1278.44,3022.165,171.651,0,1,493.663,N04 -> N08 -> N12 -> N06 -> N03 -> N14 -> N09 -> N05 -> N13 -> N10 -> N01 -> N07 -> N02 -> N11
647,0.02,bounded_blackout,984.396,3469.101,55.679,1,1,2155.949,N04 -> N08 -> N02 -> N01 -> N07 -> N10 -> N05 -> N13 -> N11 -> N09 -> N14 -> N12 -> N03 -> N06
647,0.05,distance_only,1375.943,2458.701,104.71,0,1,0.023,N08 -> N12 -> N11 -> N06 -> N14 -> N05 -> N03 -> N09 -> N13 -> N10 -> N01 -> N07 -> N02 -> N04
647,0.05,protocol_aware,1511.499,3022.165,217.192,0,0,493.663,N04 -> N08 -> N12 -> N06 -> N03 -> N14 -> N09 -> N05 -> N13 -> N10 -> N01 -> N07 -> N02 -> N11
647,0.05,bounded_blackout,985.833,3469.101,55.466,1,1,2155.949,N04 -> N08 -> N02 -> N01 -> N07 -> N10 -> N05 -> N13 -> N11 -> N09 -> N14 -> N12 -> N03 -> N06
647,0.1,distance_only,1374.022,2458.701,102.403,0,1,0.023,N08 -> N12 -> N11 -> N06 -> N14 -> N05 -> N03 -> N09 -> N13 -> N10 -> N01 -> N07 -> N02 -> N04
647,0.1,protocol_aware,1259.858,3022.165,176.825,0,1,493.663,N04 -> N08 -> N12 -> N06 -> N03 -> N14 -> N09 -> N05 -> N13 -> N10 -> N01 -> N07 -> N02 -> N11
647,0.1,bounded_blackout,988.291,3469.101,55.111,1,1,2155.949,N04 -> N08 -> N02 -> N01 -> N07 -> N10 -> N05 -> N13 -> N11 -> N09 -> N14 -> N12 -> N03 -> N06
648,0.0,distance_only,1548.085,2702.683,108.867,0,0,0.031,N05 -> N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N07 -> N10 -> N03 -> N08 -> N09 -> N14
648,0.0,protocol_aware,1354.961,3682.451,90.474,0,1,213.516,N09 -> N11 -> N02 -> N06 -> N01 -> N13 -> N12 -> N04 -> N10 -> N05 -> N08 -> N07 -> N14 -> N03
648,0.0,bounded_blackout,1304.683,3908.166,61.853,1,1,1567.533,N07 -> N11 -> N12 -> N04 -> N06 -> N08 -> N01 -> N03 -> N05 -> N13 -> N10 -> N09 -> N02 -> N14
648,0.02,distance_only,1546.955,2702.683,108.116,0,0,0.031,N05 -> N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N07 -> N10 -> N03 -> N08 -> N09 -> N14
648,0.02,protocol_aware,1354.136,3682.451,90.474,0,1,213.516,N09 -> N11 -> N02 -> N06 -> N01 -> N13 -> N12 -> N04 -> N10 -> N05 -> N08 -> N07 -> N14 -> N03
648,0.02,bounded_blackout,1308.724,3908.166,61.853,1,1,1567.533,N07 -> N11 -> N12 -> N04 -> N06 -> N08 -> N01 -> N03 -> N05 -> N13 -> N10 -> N09 -> N02 -> N14
648,0.05,distance_only,1545.377,2702.683,106.91,0,0,0.031,N05 -> N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N07 -> N10 -> N03 -> N08 -> N09 -> N14
648,0.05,protocol_aware,1637.568,3682.451,147.344,0,0,213.516,N09 -> N11 -> N02 -> N06 -> N01 -> N13 -> N12 -> N04 -> N10 -> N05 -> N08 -> N07 -> N14 -> N03
648,0.05,bounded_blackout,1533.837,3908.166,223.371,0,0,1567.533,N07 -> N11 -> N12 -> N04 -> N06 -> N08 -> N01 -> N03 -> N05 -> N13 -> N10 -> N09 -> N02 -> N14
648,0.1,distance_only,1543.073,2702.683,104.672,0,0,0.031,N05 -> N11 -> N02 -> N01 -> N06 -> N13 -> N12 -> N04 -> N07 -> N10 -> N03 -> N08 -> N09 -> N14
648,0.1,protocol_aware,1634.905,3682.451,144.202,0,0,213.516,N09 -> N11 -> N02 -> N06 -> N01 -> N13 -> N12 -> N04 -> N10 -> N05 -> N08 -> N07 -> N14 -> N03
648,0.1,bounded_blackout,1531.767,3908.166,138.456,0,0,1567.533,N07 -> N11 -> N12 -> N04 -> N06 -> N08 -> N01 -> N03 -> N05 -> N13 -> N10 -> N09 -> N02 -> N14
649,0.0,distance_only,1481.351,2488.289,216.603,0,1,0.022,N13 -> N09 -> N06 -> N05 -> N04 -> N08 -> N14 -> N01 -> N11 -> N10 -> N03 -> N07 -> N12 -> N02
649,0.0,protocol_aware,1169.867,3576.949,105.342,0,1,311.982,N06 -> N14 -> N01 -> N10 -> N04 -> N08 -> N11 -> N05 -> N03 -> N13 -> N12 -> N07 -> N02 -> N09
649,0.0,bounded_blackout,1132.673,3621.577,57.94,1,1,1950.399,N06 -> N04 -> N05 -> N14 -> N13 -> N01 -> N10 -> N08 -> N03 -> N11 -> N09 -> N07 -> N02 -> N12
649,0.02,distance_only,1481.053,2488.289,217.691,0,1,0.022,N13 -> N09 -> N06 -> N05 -> N04 -> N08 -> N14 -> N01 -> N11 -> N10 -> N03 -> N07 -> N12 -> N02
649,0.02,protocol_aware,1457.075,3576.949,251.812,0,1,311.982,N06 -> N14 -> N01 -> N10 -> N04 -> N08 -> N11 -> N05 -> N03 -> N13 -> N12 -> N07 -> N02 -> N09
649,0.02,bounded_blackout,1132.194,3621.577,58.609,1,1,1950.399,N06 -> N04 -> N05 -> N14 -> N13 -> N01 -> N10 -> N08 -> N03 -> N11 -> N09 -> N07 -> N02 -> N12
649,0.05,distance_only,1480.632,2488.289,219.303,0,1,0.022,N13 -> N09 -> N06 -> N05 -> N04 -> N08 -> N14 -> N01 -> N11 -> N10 -> N03 -> N07 -> N12 -> N02
649,0.05,protocol_aware,1455.905,3576.949,245.809,0,1,311.982,N06 -> N14 -> N01 -> N10 -> N04 -> N08 -> N11 -> N05 -> N03 -> N13 -> N12 -> N07 -> N02 -> N09
649,0.05,bounded_blackout,1131.515,3621.577,59.594,1,1,1950.399,N06 -> N04 -> N05 -> N14 -> N13 -> N01 -> N10 -> N08 -> N03 -> N11 -> N09 -> N07 -> N02 -> N12
649,0.1,distance_only,1479.994,2488.289,221.934,0,1,0.022,N13 -> N09 -> N06 -> N05 -> N04 -> N08 -> N14 -> N01 -> N11 -> N10 -> N03 -> N07 -> N12 -> N02
649,0.1,protocol_aware,1454.014,3576.949,235.794,0,1,311.982,N06 -> N14 -> N01 -> N10 -> N04 -> N08 -> N11 -> N05 -> N03 -> N13 -> N12 -> N07 -> N02 -> N09
649,0.1,bounded_blackout,1130.48,3621.577,60.339,1,1,1950.399,N06 -> N04 -> N05 -> N14 -> N13 -> N01 -> N10 -> N08 -> N03 -> N11 -> N09 -> N07 -> N02 -> N12
650,0.0,distance_only,1965.636,2523.757,216.632,0,0,0.021,N06 -> N04 -> N11 -> N14 -> N01 -> N12 -> N10 -> N09 -> N08 -> N07 -> N05 -> N03 -> N13 -> N02
650,0.0,protocol_aware,1761.518,3537.385,96.821,0,0,281.853,N02 -> N13 -> N07 -> N05 -> N09 -> N04 -> N11 -> N03 -> N08 -> N14 -> N10 -> N12 -> N01 -> N06
650,0.0,bounded_blackout,1661.593,3596.132,55.261,1,0,1693.471,N12 -> N01 -> N06 -> N13 -> N02 -> N14 -> N09 -> N07 -> N03 -> N08 -> N10 -> N05 -> N04 -> N11
650,0.02,distance_only,1968.666,2523.757,216.265,0,0,0.021,N06 -> N04 -> N11 -> N14 -> N01 -> N12 -> N10 -> N09 -> N08 -> N07 -> N05 -> N03 -> N13 -> N02
650,0.02,protocol_aware,1762.262,3537.385,95.492,0,0,281.853,N02 -> N13 -> N07 -> N05 -> N09 -> N04 -> N11 -> N03 -> N08 -> N14 -> N10 -> N12 -> N01 -> N06
650,0.02,bounded_blackout,1659.259,3596.132,53.554,1,0,1693.471,N12 -> N01 -> N06 -> N13 -> N02 -> N14 -> N09 -> N07 -> N03 -> N08 -> N10 -> N05 -> N04 -> N11
650,0.05,distance_only,2259.964,2523.757,226.251,0,0,0.021,N06 -> N04 -> N11 -> N14 -> N01 -> N12 -> N10 -> N09 -> N08 -> N07 -> N05 -> N03 -> N13 -> N02
650,0.05,protocol_aware,1763.39,3537.385,91.713,0,0,281.853,N02 -> N13 -> N07 -> N05 -> N09 -> N04 -> N11 -> N03 -> N08 -> N14 -> N10 -> N12 -> N01 -> N06
650,0.05,bounded_blackout,1655.775,3596.132,53.763,1,0,1693.471,N12 -> N01 -> N06 -> N13 -> N02 -> N14 -> N09 -> N07 -> N03 -> N08 -> N10 -> N05 -> N04 -> N11
650,0.1,distance_only,2073.685,2523.757,139.438,0,0,0.021,N06 -> N04 -> N11 -> N14 -> N01 -> N12 -> N10 -> N09 -> N08 -> N07 -> N05 -> N03 -> N13 -> N02
650,0.1,protocol_aware,1765.311,3537.385,91.438,0,0,281.853,N02 -> N13 -> N07 -> N05 -> N09 -> N04 -> N11 -> N03 -> N08 -> N14 -> N10 -> N12 -> N01 -> N06
650,0.1,bounded_blackout,1890.008,3596.132,188.778,0,0,1693.471,N12 -> N01 -> N06 -> N13 -> N02 -> N14 -> N09 -> N07 -> N03 -> N08 -> N10 -> N05 -> N04 -> N11
