scenario,scenario_seed,planner,node_count,lora_nodes,zigbee_nodes,ble_nodes,wifi_nodes,total_time_s,flight_distance_m,max_blackout_s,wait_time_s,service_time_s,protocol_switches,radio_obstacle_hits,mission_feasible,runtime_ms,route
random_heterogeneous_iot_reference_seed_149,149,particle_swarm,14,4,5,1,4,1153.906,3005.278,101.715,259.217,611.489,12,3,True,236.206,N02 -> N05 -> N01 -> N07 -> N04 -> N12 -> N06 -> N11 -> N09 -> N14 -> N03 -> N08 -> N13 -> N10
random_heterogeneous_iot_reference_seed_149,149,ga_blackout,14,4,5,1,4,1345.866,3391.153,73.478,416.194,610.109,10,3,True,1078.33,N07 -> N06 -> N09 -> N02 -> N05 -> N14 -> N12 -> N04 -> N11 -> N03 -> N01 -> N13 -> N08 -> N10
random_heterogeneous_iot_reference_seed_149,149,pso_blackout,14,4,5,1,4,1363.944,4415.673,71.52,332.987,614.85,9,3,True,615.701,N02 -> N01 -> N12 -> N07 -> N06 -> N05 -> N04 -> N11 -> N13 -> N10 -> N14 -> N03 -> N08 -> N09
random_heterogeneous_iot_reference_seed_149,149,q_learning_blackout,14,4,5,1,4,1436.719,3845.751,149.998,466.465,607.852,10,3,True,40.812,N05 -> N03 -> N07 -> N14 -> N04 -> N13 -> N06 -> N12 -> N08 -> N10 -> N09 -> N01 -> N11 -> N02
random_heterogeneous_iot_reference_seed_149,149,neural_q_blackout,14,4,5,1,4,1197.047,3770.228,70.686,249.743,592.019,10,3,True,2224.299,N05 -> N03 -> N06 -> N12 -> N11 -> N07 -> N09 -> N14 -> N13 -> N08 -> N01 -> N10 -> N04 -> N02
random_heterogeneous_iot_reference_seed_149,149,am_ppo,14,4,5,1,4,1065.622,3230.805,93.021,156.775,604.395,9,3,True,1425.376,N01 -> N05 -> N07 -> N03 -> N14 -> N04 -> N12 -> N02 -> N11 -> N06 -> N08 -> N13 -> N10 -> N09
random_heterogeneous_iot_reference_seed_149,149,am_ppo_plus_ls,14,4,5,1,4,1161.613,3346.882,91.69,243.828,602.395,8,3,True,1357.884,N01 -> N05 -> N07 -> N03 -> N14 -> N04 -> N12 -> N02 -> N11 -> N08 -> N06 -> N13 -> N10 -> N09
random_heterogeneous_iot_reference_seed_150,150,distance_only,14,8,1,3,2,2623.403,2789.965,213.93,1229.382,1150.719,9,3,False,0.025,N11 -> N12 -> N13 -> N04 -> N05 -> N08 -> N06 -> N07 -> N14 -> N10 -> N09 -> N03 -> N02 -> N01
random_heterogeneous_iot_reference_seed_150,150,ordinary_collection,14,8,1,3,2,2397.924,2345.478,203.501,1068.557,1124.827,9,3,False,19.763,N11 -> N03 -> N10 -> N14 -> N07 -> N09 -> N06 -> N05 -> N08 -> N01 -> N02 -> N04 -> N13 -> N12
random_heterogeneous_iot_reference_seed_150,150,protocol_aware,14,8,1,3,2,1626.68,2997.013,63.527,199.729,1165.594,4,3,False,184.176,N12 -> N05 -> N01 -> N07 -> N14 -> N03 -> N06 -> N13 -> N11 -> N08 -> N10 -> N09 -> N04 -> N02
random_heterogeneous_iot_reference_seed_150,150,bounded_blackout,14,8,1,3,2,1626.68,2997.013,63.527,199.729,1165.594,4,3,False,1166.933,N12 -> N05 -> N01 -> N07 -> N14 -> N03 -> N06 -> N13 -> N11 -> N08 -> N10 -> N09 -> N04 -> N02
random_heterogeneous_iot_reference_seed_150,150,genetic_algorithm,14,8,1,3,2,1626.68,2997.013,63.527,199.729,1165.594,4,3,False,648.937,N12 -> N05 -> N01 -> N07 -> N14 -> N03 -> N06 -> N13 -> N11 -> N08 -> N10 -> N09 -> N04 -> N02
random_heterogeneous_iot_reference_seed_150,150,particle_swarm,14,8,1,3,2,1626.68,2997.013,63.527,199.729,1165.594,4,3,False,195.671,N12 -> N05 -> N01 -> N07 -> N14 -> N03 -> N06 -> N13 -> N11 -> N08 -> N10 -> N09 -> N04 -> N02
random_heterogeneous_iot_reference_seed_150,150,ga_blackout,14,8,1,3,2,1626.68,2997.013,63.527,199.729,1165.594,4,3,False,920.972,N12 -> N05 -> N01 -> N07 -> N14 -> N03 -> N06 -> N13 -> N11 -> N08 -> N10 -> N09 -> N04 -> N02
random_heterogeneous_iot_reference_seed_150,150,pso_blackout,14,8,1,3,2,1626.68,2997.013,63.527,199.729,1165.594,4,3,False,444.608,N12 -> N05 -> N01 -> N07 -> N14 -> N03 -> N06 -> N13 -> N11 -> N08 -> N10 -> N09 -> N04 -> N02
random_heterogeneous_iot_reference_seed_150,150,q_learning_blackout,14,8,1,3,2,1681.799,3104.67,85.15,279.691,1131.362,7,3,False,49.446,N03 -> N05 -> N12 -> N13 -> N01 -> N02 -> N14 -> N07 -> N08 -> N11 -> N04 -> N10 -> N06 -> N09
random_heterogeneous_iot_reference_seed_150,150,neural_q_blackout,14,8,1,3,2,1848.411,3083.589,136.419,407.925,1171.579,8,3,False,2230.136,N01 -> N05 -> N09 -> N07 -> N03 -> N02 -> N14 -> N12 -> N08 -> N11 -> N04 -> N10 -> N06 -> N13
random_heterogeneous_iot_reference_seed_150,150,am_ppo,14,8,1,3,2,1938.968,3090.257,172.142,505.678,1163.801,6,3,False,1405.956,N14 -> N03 -> N07 -> N01 -> N12 -> N06 -> N04 -> N11 -> N13 -> N10 -> N05 -> N02 -> N08 -> N09
random_heterogeneous_iot_reference_seed_150,150,am_ppo_plus_ls,14,8,1,3,2,1836.025,2960.749,106.793,425.839,1151.991,8,3,False,1394.995,N07 -> N03 -> N09 -> N14 -> N12 -> N06 -> N04 -> N11 -> N13 -> N10 -> N05 -> N01 -> N08 -> N02
