scenario_seed,phase_error_s,planner,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,planning_runtime_ms,route
723,2.0,bounded_blackout,1036.251,4006.641,88.948,1,1,1620.763,N02 -> N12 -> N07 -> N03 -> N04 -> N05 -> N06 -> N10 -> N08 -> N13 -> N11 -> N09 -> N01 -> N14
723,5.0,distance_only,1441.739,2715.724,229.945,0,1,0.023,N01 -> N09 -> N06 -> N13 -> N14 -> N11 -> N08 -> N07 -> N12 -> N05 -> N04 -> N03 -> N10 -> N02
723,5.0,protocol_aware,1398.283,2618.275,225.249,0,1,270.646,N04 -> N12 -> N03 -> N05 -> N13 -> N11 -> N07 -> N14 -> N08 -> N06 -> N10 -> N02 -> N01 -> N09
723,5.0,bounded_blackout,1035.654,4006.641,85.429,1,1,1620.763,N02 -> N12 -> N07 -> N03 -> N04 -> N05 -> N06 -> N10 -> N08 -> N13 -> N11 -> N09 -> N01 -> N14
723,10.0,distance_only,1306.739,2715.724,131.175,0,1,0.023,N01 -> N09 -> N06 -> N13 -> N14 -> N11 -> N08 -> N07 -> N12 -> N05 -> N04 -> N03 -> N10 -> N02
723,10.0,protocol_aware,1116.482,2618.275,109.083,0,1,270.646,N04 -> N12 -> N03 -> N05 -> N13 -> N11 -> N07 -> N14 -> N08 -> N06 -> N10 -> N02 -> N01 -> N09
723,10.0,bounded_blackout,1035.118,4006.641,83.987,1,1,1620.763,N02 -> N12 -> N07 -> N03 -> N04 -> N05 -> N06 -> N10 -> N08 -> N13 -> N11 -> N09 -> N01 -> N14
723,20.0,distance_only,1440.027,2715.724,195.783,0,1,0.023,N01 -> N09 -> N06 -> N13 -> N14 -> N11 -> N08 -> N07 -> N12 -> N05 -> N04 -> N03 -> N10 -> N02
723,20.0,protocol_aware,1120.55,2618.275,133.172,0,1,270.646,N04 -> N12 -> N03 -> N05 -> N13 -> N11 -> N07 -> N14 -> N08 -> N06 -> N10 -> N02 -> N01 -> N09
723,20.0,bounded_blackout,1276.531,4006.641,108.145,0,1,1620.763,N02 -> N12 -> N07 -> N03 -> N04 -> N05 -> N06 -> N10 -> N08 -> N13 -> N11 -> N09 -> N01 -> N14
723,30.0,distance_only,1409.02,2715.724,207.152,0,1,0.023,N01 -> N09 -> N06 -> N13 -> N14 -> N11 -> N08 -> N07 -> N12 -> N05 -> N04 -> N03 -> N10 -> N02
723,30.0,protocol_aware,1219.354,2618.275,100.381,0,1,270.646,N04 -> N12 -> N03 -> N05 -> N13 -> N11 -> N07 -> N14 -> N08 -> N06 -> N10 -> N02 -> N01 -> N09
723,30.0,bounded_blackout,1299.548,4006.641,94.526,0,1,1620.763,N02 -> N12 -> N07 -> N03 -> N04 -> N05 -> N06 -> N10 -> N08 -> N13 -> N11 -> N09 -> N01 -> N14
724,0.0,distance_only,1953.747,2063.102,215.627,0,0,0.022,N14 -> N06 -> N08 -> N04 -> N12 -> N13 -> N02 -> N01 -> N09 -> N05 -> N03 -> N07 -> N10 -> N11
724,0.0,protocol_aware,1490.866,2523.0,80.417,1,1,256.965,N05 -> N01 -> N09 -> N11 -> N03 -> N07 -> N02 -> N10 -> N06 -> N12 -> N14 -> N08 -> N13 -> N04
724,0.0,bounded_blackout,1476.348,3345.527,58.355,1,1,1718.802,N10 -> N06 -> N09 -> N04 -> N03 -> N01 -> N02 -> N05 -> N07 -> N12 -> N14 -> N08 -> N13 -> N11
724,2.0,distance_only,1953.67,2063.102,218.196,0,0,0.022,N14 -> N06 -> N08 -> N04 -> N12 -> N13 -> N02 -> N01 -> N09 -> N05 -> N03 -> N07 -> N10 -> N11
724,2.0,protocol_aware,1492.483,2523.0,78.725,1,1,256.965,N05 -> N01 -> N09 -> N11 -> N03 -> N07 -> N02 -> N10 -> N06 -> N12 -> N14 -> N08 -> N13 -> N04
724,2.0,bounded_blackout,1716.271,3345.527,135.732,0,0,1718.802,N10 -> N06 -> N09 -> N04 -> N03 -> N01 -> N02 -> N05 -> N07 -> N12 -> N14 -> N08 -> N13 -> N11
724,5.0,distance_only,1954.212,2063.102,209.169,0,0,0.022,N14 -> N06 -> N08 -> N04 -> N12 -> N13 -> N02 -> N01 -> N09 -> N05 -> N03 -> N07 -> N10 -> N11
724,5.0,protocol_aware,1488.981,2523.0,78.492,1,1,256.965,N05 -> N01 -> N09 -> N11 -> N03 -> N07 -> N02 -> N10 -> N06 -> N12 -> N14 -> N08 -> N13 -> N04
724,5.0,bounded_blackout,1716.813,3345.527,191.523,0,0,1718.802,N10 -> N06 -> N09 -> N04 -> N03 -> N01 -> N02 -> N05 -> N07 -> N12 -> N14 -> N08 -> N13 -> N11
724,10.0,distance_only,1961.745,2063.102,222.2,0,0,0.022,N14 -> N06 -> N08 -> N04 -> N12 -> N13 -> N02 -> N01 -> N09 -> N05 -> N03 -> N07 -> N10 -> N11
724,10.0,protocol_aware,1734.247,2523.0,137.384,0,0,256.965,N05 -> N01 -> N09 -> N11 -> N03 -> N07 -> N02 -> N10 -> N06 -> N12 -> N14 -> N08 -> N13 -> N04
724,10.0,bounded_blackout,1964.345,3345.527,225.058,0,0,1718.802,N10 -> N06 -> N09 -> N04 -> N03 -> N01 -> N02 -> N05 -> N07 -> N12 -> N14 -> N08 -> N13 -> N11
724,20.0,distance_only,1942.226,2063.102,188.677,0,0,0.022,N14 -> N06 -> N08 -> N04 -> N12 -> N13 -> N02 -> N01 -> N09 -> N05 -> N03 -> N07 -> N10 -> N11
724,20.0,protocol_aware,1960.614,2523.0,224.979,0,0,256.965,N05 -> N01 -> N09 -> N11 -> N03 -> N07 -> N02 -> N10 -> N06 -> N12 -> N14 -> N08 -> N13 -> N04
724,20.0,bounded_blackout,1715.811,3345.527,200.979,0,0,1718.802,N10 -> N06 -> N09 -> N04 -> N03 -> N01 -> N02 -> N05 -> N07 -> N12 -> N14 -> N08 -> N13 -> N11
724,30.0,distance_only,1944.55,2063.102,164.776,0,0,0.022,N14 -> N06 -> N08 -> N04 -> N12 -> N13 -> N02 -> N01 -> N09 -> N05 -> N03 -> N07 -> N10 -> N11
724,30.0,protocol_aware,1756.706,2523.0,226.708,0,0,256.965,N05 -> N01 -> N09 -> N11 -> N03 -> N07 -> N02 -> N10 -> N06 -> N12 -> N14 -> N08 -> N13 -> N04
724,30.0,bounded_blackout,1947.15,3345.527,245.285,0,0,1718.802,N10 -> N06 -> N09 -> N04 -> N03 -> N01 -> N02 -> N05 -> N07 -> N12 -> N14 -> N08 -> N13 -> N11
725,0.0,distance_only,1476.536,2443.954,135.447,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N12 -> N04 -> N02 -> N11 -> N13 -> N05 -> N14 -> N06 -> N01 -> N08
725,0.0,protocol_aware,935.937,3866.27,73.297,1,1,267.049,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,0.0,bounded_blackout,935.937,3866.27,73.297,1,1,1572.892,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,2.0,distance_only,1478.425,2443.954,137.032,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N12 -> N04 -> N02 -> N11 -> N13 -> N05 -> N14 -> N06 -> N01 -> N08
725,2.0,protocol_aware,1176.055,3866.27,157.027,0,1,267.049,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,2.0,bounded_blackout,1176.055,3866.27,157.027,0,1,1572.892,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,5.0,distance_only,1473.217,2443.954,136.0,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N12 -> N04 -> N02 -> N11 -> N13 -> N05 -> N14 -> N06 -> N01 -> N08
725,5.0,protocol_aware,1171.88,3866.27,100.992,0,1,267.049,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,5.0,bounded_blackout,1171.88,3866.27,100.992,0,1,1572.892,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,10.0,distance_only,1238.195,2443.954,140.796,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N12 -> N04 -> N02 -> N11 -> N13 -> N05 -> N14 -> N06 -> N01 -> N08
725,10.0,protocol_aware,932.062,3866.27,82.561,1,1,267.049,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,10.0,bounded_blackout,932.062,3866.27,82.561,1,1,1572.892,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,20.0,distance_only,1488.23,2443.954,143.654,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N12 -> N04 -> N02 -> N11 -> N13 -> N05 -> N14 -> N06 -> N01 -> N08
725,20.0,protocol_aware,1179.24,3866.27,166.713,0,1,267.049,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,20.0,bounded_blackout,1179.24,3866.27,166.713,0,1,1572.892,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,30.0,distance_only,1218.43,2443.954,95.113,0,1,0.021,N07 -> N03 -> N10 -> N09 -> N12 -> N04 -> N02 -> N11 -> N13 -> N05 -> N14 -> N06 -> N01 -> N08
725,30.0,protocol_aware,1197.979,3866.27,97.3,0,1,267.049,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
725,30.0,bounded_blackout,1197.979,3866.27,97.3,0,1,1572.892,N05 -> N04 -> N13 -> N11 -> N14 -> N12 -> N07 -> N02 -> N10 -> N03 -> N09 -> N06 -> N08 -> N01
726,0.0,distance_only,1173.801,2619.302,199.304,0,1,0.021,N02 -> N13 -> N11 -> N05 -> N12 -> N04 -> N07 -> N01 -> N08 -> N06 -> N10 -> N03 -> N14 -> N09
726,0.0,protocol_aware,795.056,3508.307,58.87,1,1,472.354,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,0.0,bounded_blackout,795.056,3508.307,58.87,1,1,2434.971,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,2.0,distance_only,1173.053,2619.302,196.339,0,1,0.021,N02 -> N13 -> N11 -> N05 -> N12 -> N04 -> N07 -> N01 -> N08 -> N06 -> N10 -> N03 -> N14 -> N09
726,2.0,protocol_aware,1275.715,3508.307,228.309,0,1,472.354,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,2.0,bounded_blackout,1275.715,3508.307,228.309,0,1,2434.971,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,5.0,distance_only,1099.467,2619.302,195.329,0,1,0.021,N02 -> N13 -> N11 -> N05 -> N12 -> N04 -> N07 -> N01 -> N08 -> N06 -> N10 -> N03 -> N14 -> N09
726,5.0,protocol_aware,1274.658,3508.307,226.864,0,1,472.354,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,5.0,bounded_blackout,1274.658,3508.307,226.864,0,1,2434.971,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,10.0,distance_only,1166.608,2619.302,191.981,0,1,0.021,N02 -> N13 -> N11 -> N05 -> N12 -> N04 -> N07 -> N01 -> N08 -> N06 -> N10 -> N03 -> N14 -> N09
726,10.0,protocol_aware,887.1,3508.307,134.519,0,1,472.354,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,10.0,bounded_blackout,887.1,3508.307,134.519,0,1,2434.971,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,20.0,distance_only,1171.362,2619.302,184.398,0,1,0.021,N02 -> N13 -> N11 -> N05 -> N12 -> N04 -> N07 -> N01 -> N08 -> N06 -> N10 -> N03 -> N14 -> N09
726,20.0,protocol_aware,1082.986,3508.307,155.574,0,1,472.354,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,20.0,bounded_blackout,1082.986,3508.307,155.574,0,1,2434.971,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,30.0,distance_only,1130.355,2619.302,111.138,0,1,0.021,N02 -> N13 -> N11 -> N05 -> N12 -> N04 -> N07 -> N01 -> N08 -> N06 -> N10 -> N03 -> N14 -> N09
726,30.0,protocol_aware,1260.602,3508.307,171.303,0,1,472.354,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
726,30.0,bounded_blackout,1260.602,3508.307,171.303,0,1,2434.971,N13 -> N02 -> N09 -> N05 -> N12 -> N08 -> N10 -> N03 -> N07 -> N14 -> N04 -> N01 -> N06 -> N11
727,0.0,distance_only,1635.033,2120.14,146.692,0,0,0.024,N08 -> N09 -> N13 -> N03 -> N02 -> N14 -> N11 -> N01 -> N12 -> N06 -> N07 -> N10 -> N05 -> N04
727,0.0,protocol_aware,1165.293,2708.645,64.214,1,1,253.775,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,0.0,bounded_blackout,1165.293,2708.645,64.214,1,1,1667.744,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,2.0,distance_only,1633.953,2120.14,147.032,0,0,0.024,N08 -> N09 -> N13 -> N03 -> N02 -> N14 -> N11 -> N01 -> N12 -> N06 -> N07 -> N10 -> N05 -> N04
727,2.0,protocol_aware,1166.468,2708.645,61.043,1,1,253.775,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,2.0,bounded_blackout,1166.468,2708.645,61.043,1,1,1667.744,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,5.0,distance_only,1630.949,2120.14,141.417,0,0,0.024,N08 -> N09 -> N13 -> N03 -> N02 -> N14 -> N11 -> N01 -> N12 -> N06 -> N07 -> N10 -> N05 -> N04
727,5.0,protocol_aware,1448.311,2708.645,227.862,0,1,253.775,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,5.0,bounded_blackout,1448.311,2708.645,227.862,0,1,1667.744,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,10.0,distance_only,1625.368,2120.14,138.635,0,0,0.024,N08 -> N09 -> N13 -> N03 -> N02 -> N14 -> N11 -> N01 -> N12 -> N06 -> N07 -> N10 -> N05 -> N04
727,10.0,protocol_aware,1642.146,2708.645,200.782,0,0,253.775,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,10.0,bounded_blackout,1642.146,2708.645,200.782,0,0,1667.744,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,20.0,distance_only,1632.72,2120.14,182.766,0,0,0.024,N08 -> N09 -> N13 -> N03 -> N02 -> N14 -> N11 -> N01 -> N12 -> N06 -> N07 -> N10 -> N05 -> N04
727,20.0,protocol_aware,1630.291,2708.645,224.485,0,0,253.775,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,20.0,bounded_blackout,1630.291,2708.645,224.485,0,0,1667.744,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,30.0,distance_only,1857.368,2120.14,205.661,0,0,0.024,N08 -> N09 -> N13 -> N03 -> N02 -> N14 -> N11 -> N01 -> N12 -> N06 -> N07 -> N10 -> N05 -> N04
727,30.0,protocol_aware,1615.826,2708.645,220.394,0,0,253.775,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
727,30.0,bounded_blackout,1615.826,2708.645,220.394,0,0,1667.744,N14 -> N13 -> N06 -> N10 -> N07 -> N05 -> N04 -> N12 -> N01 -> N11 -> N08 -> N03 -> N02 -> N09
728,0.0,distance_only,1470.877,3112.369,217.233,0,1,0.037,N05 -> N12 -> N11 -> N13 -> N01 -> N03 -> N08 -> N10 -> N04 -> N06 -> N02 -> N09 -> N14 -> N07
728,0.0,protocol_aware,1042.808,3546.621,79.699,1,1,298.623,N02 -> N04 -> N06 -> N07 -> N13 -> N12 -> N11 -> N03 -> N08 -> N10 -> N05 -> N14 -> N09 -> N01
728,0.0,bounded_blackout,945.87,3398.742,64.204,1,1,1887.257,N03 -> N04 -> N06 -> N01 -> N02 -> N07 -> N09 -> N12 -> N11 -> N05 -> N13 -> N08 -> N14 -> N10
728,2.0,distance_only,1472.414,3112.369,214.937,0,1,0.037,N05 -> N12 -> N11 -> N13 -> N01 -> N03 -> N08 -> N10 -> N04 -> N06 -> N02 -> N09 -> N14 -> N07
728,2.0,protocol_aware,1044.211,3546.621,79.699,1,1,298.623,N02 -> N04 -> N06 -> N07 -> N13 -> N12 -> N11 -> N03 -> N08 -> N10 -> N05 -> N14 -> N09 -> N01
728,2.0,bounded_blackout,1184.441,3398.742,229.268,0,1,1887.257,N03 -> N04 -> N06 -> N01 -> N02 -> N07 -> N09 -> N12 -> N11 -> N05 -> N13 -> N08 -> N14 -> N10
728,5.0,distance_only,1470.418,3112.369,221.301,0,1,0.037,N05 -> N12 -> N11 -> N13 -> N01 -> N03 -> N08 -> N10 -> N04 -> N06 -> N02 -> N09 -> N14 -> N07
728,5.0,protocol_aware,1046.543,3546.621,79.699,1,1,298.623,N02 -> N04 -> N06 -> N07 -> N13 -> N12 -> N11 -> N03 -> N08 -> N10 -> N05 -> N14 -> N09 -> N01
728,5.0,bounded_blackout,1421.708,3398.742,181.986,0,1,1887.257,N03 -> N04 -> N06 -> N01 -> N02 -> N07 -> N09 -> N12 -> N11 -> N05 -> N13 -> N08 -> N14 -> N10
728,10.0,distance_only,1468.477,3112.369,217.982,0,1,0.037,N05 -> N12 -> N11 -> N13 -> N01 -> N03 -> N08 -> N10 -> N04 -> N06 -> N02 -> N09 -> N14 -> N07
728,10.0,protocol_aware,1041.104,3546.621,82.317,1,1,298.623,N02 -> N04 -> N06 -> N07 -> N13 -> N12 -> N11 -> N03 -> N08 -> N10 -> N05 -> N14 -> N09 -> N01
728,10.0,bounded_blackout,1416.853,3398.742,212.814,0,1,1887.257,N03 -> N04 -> N06 -> N01 -> N02 -> N07 -> N09 -> N12 -> N11 -> N05 -> N13 -> N08 -> N14 -> N10
728,20.0,distance_only,1472.694,3112.369,208.475,0,1,0.037,N05 -> N12 -> N11 -> N13 -> N01 -> N03 -> N08 -> N10 -> N04 -> N06 -> N02 -> N09 -> N14 -> N07
728,20.0,protocol_aware,1268.457,3546.621,110.749,0,1,298.623,N02 -> N04 -> N06 -> N07 -> N13 -> N12 -> N11 -> N03 -> N08 -> N10 -> N05 -> N14 -> N09 -> N01
728,20.0,bounded_blackout,1429.36,3398.742,189.202,0,1,1887.257,N03 -> N04 -> N06 -> N01 -> N02 -> N07 -> N09 -> N12 -> N11 -> N05 -> N13 -> N08 -> N14 -> N10
728,30.0,distance_only,1679.139,3112.369,214.169,0,0,0.037,N05 -> N12 -> N11 -> N13 -> N01 -> N03 -> N08 -> N10 -> N04 -> N06 -> N02 -> N09 -> N14 -> N07
728,30.0,protocol_aware,1508.809,3546.621,126.52,0,0,298.623,N02 -> N04 -> N06 -> N07 -> N13 -> N12 -> N11 -> N03 -> N08 -> N10 -> N05 -> N14 -> N09 -> N01
728,30.0,bounded_blackout,1450.407,3398.742,121.148,0,1,1887.257,N03 -> N04 -> N06 -> N01 -> N02 -> N07 -> N09 -> N12 -> N11 -> N05 -> N13 -> N08 -> N14 -> N10
729,0.0,distance_only,1095.756,2783.343,143.595,0,1,0.023,N03 -> N13 -> N10 -> N09 -> N11 -> N06 -> N07 -> N02 -> N12 -> N04 -> N05 -> N01 -> N14 -> N08
729,0.0,protocol_aware,881.312,3855.398,78.591,1,1,362.97,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,0.0,bounded_blackout,881.312,3855.398,78.591,1,1,1681.063,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,2.0,distance_only,1096.385,2783.343,144.319,0,1,0.023,N03 -> N13 -> N10 -> N09 -> N11 -> N06 -> N07 -> N02 -> N12 -> N04 -> N05 -> N01 -> N14 -> N08
729,2.0,protocol_aware,879.854,3855.398,78.591,1,1,362.97,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,2.0,bounded_blackout,879.854,3855.398,78.591,1,1,1681.063,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,5.0,distance_only,1095.729,2783.343,144.488,0,1,0.023,N03 -> N13 -> N10 -> N09 -> N11 -> N06 -> N07 -> N02 -> N12 -> N04 -> N05 -> N01 -> N14 -> N08
729,5.0,protocol_aware,880.166,3855.398,78.591,1,1,362.97,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,5.0,bounded_blackout,880.166,3855.398,78.591,1,1,1681.063,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,10.0,distance_only,1087.796,2783.343,147.299,0,1,0.023,N03 -> N13 -> N10 -> N09 -> N11 -> N06 -> N07 -> N02 -> N12 -> N04 -> N05 -> N01 -> N14 -> N08
729,10.0,protocol_aware,1053.519,3855.398,113.855,0,1,362.97,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,10.0,bounded_blackout,1053.519,3855.398,113.855,0,1,1681.063,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,20.0,distance_only,1213.762,2783.343,145.043,0,1,0.023,N03 -> N13 -> N10 -> N09 -> N11 -> N06 -> N07 -> N02 -> N12 -> N04 -> N05 -> N01 -> N14 -> N08
729,20.0,protocol_aware,1067.306,3855.398,111.597,0,1,362.97,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,20.0,bounded_blackout,1067.306,3855.398,111.597,0,1,1681.063,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,30.0,distance_only,1312.505,2783.343,137.451,0,1,0.023,N03 -> N13 -> N10 -> N09 -> N11 -> N06 -> N07 -> N02 -> N12 -> N04 -> N05 -> N01 -> N14 -> N08
729,30.0,protocol_aware,1043.625,3855.398,95.496,0,1,362.97,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
729,30.0,bounded_blackout,1043.625,3855.398,95.496,0,1,1681.063,N11 -> N10 -> N03 -> N07 -> N13 -> N06 -> N09 -> N12 -> N02 -> N04 -> N01 -> N05 -> N08 -> N14
730,0.0,distance_only,1837.912,2704.676,219.453,0,0,0.022,N11 -> N01 -> N02 -> N10 -> N14 -> N05 -> N04 -> N09 -> N08 -> N12 -> N07 -> N06 -> N03 -> N13
730,0.0,protocol_aware,1255.236,2651.2,60.765,1,1,215.35,N10 -> N04 -> N01 -> N07 -> N14 -> N13 -> N03 -> N09 -> N08 -> N06 -> N12 -> N05 -> N02 -> N11
730,0.0,bounded_blackout,1151.042,3070.061,55.198,1,1,1870.506,N03 -> N14 -> N08 -> N06 -> N12 -> N05 -> N04 -> N13 -> N07 -> N09 -> N11 -> N02 -> N10 -> N01
730,2.0,distance_only,1838.071,2704.676,219.172,0,0,0.022,N11 -> N01 -> N02 -> N10 -> N14 -> N05 -> N04 -> N09 -> N08 -> N12 -> N07 -> N06 -> N03 -> N13
730,2.0,protocol_aware,1253.469,2651.2,59.166,1,1,215.35,N10 -> N04 -> N01 -> N07 -> N14 -> N13 -> N03 -> N09 -> N08 -> N06 -> N12 -> N05 -> N02 -> N11
730,2.0,bounded_blackout,1869.879,3070.061,210.952,0,0,1870.506,N03 -> N14 -> N08 -> N06 -> N12 -> N05 -> N04 -> N13 -> N07 -> N09 -> N11 -> N02 -> N10 -> N01
730,5.0,distance_only,1842.303,2704.676,224.571,0,0,0.022,N11 -> N01 -> N02 -> N10 -> N14 -> N05 -> N04 -> N09 -> N08 -> N12 -> N07 -> N06 -> N03 -> N13
730,5.0,protocol_aware,1548.019,2651.2,197.62,0,0,215.35,N10 -> N04 -> N01 -> N07 -> N14 -> N13 -> N03 -> N09 -> N08 -> N06 -> N12 -> N05 -> N02 -> N11
730,5.0,bounded_blackout,1871.673,3070.061,218.39,0,0,1870.506,N03 -> N14 -> N08 -> N06 -> N12 -> N05 -> N04 -> N13 -> N07 -> N09 -> N11 -> N02 -> N10 -> N01
730,10.0,distance_only,1556.259,2704.676,128.967,0,0,0.022,N11 -> N01 -> N02 -> N10 -> N14 -> N05 -> N04 -> N09 -> N08 -> N12 -> N07 -> N06 -> N03 -> N13
730,10.0,protocol_aware,1251.158,2651.2,67.199,1,1,215.35,N10 -> N04 -> N01 -> N07 -> N14 -> N13 -> N03 -> N09 -> N08 -> N06 -> N12 -> N05 -> N02 -> N11
730,10.0,bounded_blackout,1869.304,3070.061,209.002,0,0,1870.506,N03 -> N14 -> N08 -> N06 -> N12 -> N05 -> N04 -> N13 -> N07 -> N09 -> N11 -> N02 -> N10 -> N01
730,20.0,distance_only,1840.472,2704.676,224.063,0,0,0.022,N11 -> N01 -> N02 -> N10 -> N14 -> N05 -> N04 -> N09 -> N08 -> N12 -> N07 -> N06 -> N03 -> N13
730,20.0,protocol_aware,1530.978,2651.2,222.934,0,0,215.35,N10 -> N04 -> N01 -> N07 -> N14 -> N13 -> N03 -> N09 -> N08 -> N06 -> N12 -> N05 -> N02 -> N11
