profile_variant,scenario,scenario_seed,planner,node_count,lora_nodes,zigbee_nodes,ble_nodes,wifi_nodes,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,wait_time_s,service_time_s,protocol_switches,radio_obstacle_hits,runtime_ms,route
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_101,101,distance_only,14,1,7,3,3,1323.355,2469.723,105.716,0,1,620.767,524.105,8,2,0.03,N14 -> N03 -> N07 -> N08 -> N06 -> N12 -> N11 -> N02 -> N01 -> N13 -> N10 -> N09 -> N04 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_101,101,ordinary_collection,14,1,7,3,3,1416.677,2510.633,141.478,0,1,681.658,553.58,7,2,7.4,N14 -> N05 -> N04 -> N09 -> N10 -> N13 -> N01 -> N02 -> N11 -> N12 -> N06 -> N08 -> N07 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_101,101,protocol_aware,14,1,7,3,3,1016.546,3537.608,64.994,1,1,227.825,533.065,6,2,306.149,N14 -> N09 -> N04 -> N05 -> N10 -> N02 -> N13 -> N01 -> N08 -> N11 -> N07 -> N12 -> N06 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_101,101,bounded_blackout,14,1,7,3,3,871.871,3336.197,60.503,1,1,97.969,532.801,7,2,1900.313,N03 -> N07 -> N14 -> N06 -> N12 -> N04 -> N05 -> N10 -> N09 -> N02 -> N13 -> N01 -> N08 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_101,101,genetic_algorithm,14,1,7,3,3,1034.788,4208.801,101.435,0,1,196.323,534.301,8,2,621.658,N05 -> N03 -> N04 -> N09 -> N12 -> N06 -> N08 -> N01 -> N02 -> N11 -> N10 -> N13 -> N14 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_101,101,particle_swarm,14,1,7,3,3,1034.788,4213.764,98.734,0,1,199.578,530.688,7,2,185.146,N05 -> N03 -> N04 -> N09 -> N06 -> N12 -> N08 -> N11 -> N01 -> N02 -> N10 -> N13 -> N14 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_102,102,distance_only,14,1,8,4,1,1831.075,2356.04,107.818,0,0,605.774,1006.136,10,2,0.025,N06 -> N05 -> N11 -> N04 -> N09 -> N14 -> N02 -> N12 -> N03 -> N01 -> N07 -> N13 -> N08 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_102,102,ordinary_collection,14,1,8,4,1,2000.796,2118.398,290.557,0,0,768.868,1034.869,10,2,15.421,N06 -> N01 -> N03 -> N07 -> N12 -> N02 -> N14 -> N09 -> N04 -> N11 -> N05 -> N10 -> N08 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_102,102,protocol_aware,14,1,8,4,1,1486.921,2627.533,107.504,0,1,250.932,991.569,7,2,242.965,N08 -> N10 -> N07 -> N02 -> N03 -> N14 -> N04 -> N01 -> N09 -> N12 -> N05 -> N13 -> N06 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_102,102,bounded_blackout,14,1,8,4,1,1409.544,2708.314,48.818,1,1,148.799,1008.81,10,2,1827.861,N06 -> N08 -> N03 -> N07 -> N11 -> N14 -> N04 -> N09 -> N10 -> N02 -> N05 -> N01 -> N12 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_102,102,genetic_algorithm,14,1,8,4,1,1505.162,2658.529,83.849,1,0,245.428,1012.429,10,2,688.698,N10 -> N02 -> N04 -> N12 -> N03 -> N14 -> N09 -> N11 -> N07 -> N01 -> N06 -> N13 -> N08 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_102,102,particle_swarm,14,1,8,4,1,1386.278,2817.74,83.849,1,1,130.308,993.857,8,2,222.799,N10 -> N02 -> N03 -> N04 -> N14 -> N12 -> N09 -> N11 -> N07 -> N01 -> N13 -> N06 -> N08 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_103,103,distance_only,14,3,4,3,4,2013.338,2390.659,228.101,0,0,757.02,1063.331,10,0,0.026,N14 -> N04 -> N08 -> N11 -> N02 -> N13 -> N09 -> N01 -> N07 -> N06 -> N12 -> N03 -> N05 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_103,103,ordinary_collection,14,3,4,3,4,2197.473,2386.047,193.951,0,0,934.738,1070.121,12,0,10.199,N05 -> N10 -> N03 -> N12 -> N06 -> N07 -> N01 -> N13 -> N09 -> N02 -> N08 -> N11 -> N04 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_103,103,protocol_aware,14,3,4,3,4,1692.389,3596.999,105.027,0,0,292.914,1109.106,10,0,307.021,N05 -> N09 -> N11 -> N04 -> N08 -> N01 -> N13 -> N03 -> N07 -> N06 -> N12 -> N14 -> N02 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_103,103,bounded_blackout,14,3,4,3,4,1412.726,3185.277,57.065,1,1,72.36,1083.233,8,0,2100.739,N14 -> N05 -> N12 -> N07 -> N11 -> N01 -> N13 -> N09 -> N06 -> N04 -> N08 -> N02 -> N03 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_103,103,genetic_algorithm,14,3,4,3,4,1692.093,2699.194,118.949,0,0,370.724,1103.475,9,0,673.025,N13 -> N08 -> N11 -> N04 -> N09 -> N01 -> N07 -> N06 -> N03 -> N05 -> N12 -> N14 -> N02 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_103,103,particle_swarm,14,3,4,3,4,1692.389,3596.999,105.027,0,0,292.914,1109.106,10,0,219.197,N05 -> N09 -> N11 -> N04 -> N08 -> N01 -> N13 -> N03 -> N07 -> N06 -> N12 -> N14 -> N02 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_104,104,distance_only,14,6,4,1,3,3479.441,2283.23,178.474,0,0,757.85,2509.084,8,1,0.028,N10 -> N14 -> N06 -> N04 -> N11 -> N01 -> N12 -> N03 -> N08 -> N07 -> N05 -> N02 -> N13 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_104,104,ordinary_collection,14,6,4,1,3,3888.088,2272.307,206.271,0,0,993.755,2682.842,7,1,12.954,N10 -> N09 -> N13 -> N07 -> N05 -> N02 -> N01 -> N12 -> N08 -> N03 -> N11 -> N04 -> N06 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_104,104,protocol_aware,14,6,4,1,3,3325.305,3147.474,105.532,0,0,495.721,2536.64,10,1,348.361,N03 -> N08 -> N14 -> N10 -> N11 -> N01 -> N12 -> N06 -> N09 -> N07 -> N05 -> N02 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_104,104,bounded_blackout,14,6,4,1,3,3131.103,2952.418,63.564,1,0,167.149,2689.163,9,1,1883.46,N14 -> N02 -> N01 -> N08 -> N11 -> N03 -> N06 -> N05 -> N13 -> N04 -> N10 -> N07 -> N09 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_104,104,genetic_algorithm,14,6,4,1,3,3255.566,2873.884,99.235,0,0,436.517,2551.569,8,1,695.37,N11 -> N08 -> N03 -> N04 -> N13 -> N01 -> N12 -> N07 -> N09 -> N06 -> N05 -> N14 -> N02 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_104,104,particle_swarm,14,6,4,1,3,3255.566,2873.884,94.295,0,0,497.621,2490.465,9,1,290.174,N11 -> N01 -> N08 -> N12 -> N03 -> N04 -> N07 -> N02 -> N09 -> N06 -> N05 -> N14 -> N13 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_105,105,distance_only,14,2,5,5,2,1932.473,2859.292,237.77,0,0,862.259,839.682,9,0,0.026,N05 -> N02 -> N10 -> N08 -> N14 -> N04 -> N11 -> N01 -> N09 -> N13 -> N07 -> N12 -> N03 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_105,105,ordinary_collection,14,2,5,5,2,2115.259,2423.22,233.907,0,0,1097.673,822.212,10,0,18.79,N05 -> N02 -> N10 -> N12 -> N06 -> N03 -> N07 -> N13 -> N09 -> N14 -> N04 -> N11 -> N01 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_105,105,protocol_aware,14,2,5,5,2,1417.329,4462.851,81.677,1,1,224.616,832.892,10,0,377.836,N01 -> N11 -> N09 -> N03 -> N10 -> N06 -> N04 -> N07 -> N12 -> N08 -> N05 -> N02 -> N14 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_105,105,bounded_blackout,14,2,5,5,2,1417.329,4462.851,81.677,1,1,224.616,832.892,10,0,1809.106,N01 -> N11 -> N09 -> N03 -> N10 -> N06 -> N04 -> N07 -> N12 -> N08 -> N05 -> N02 -> N14 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_105,105,genetic_algorithm,14,2,5,5,2,1417.327,4005.901,100.933,0,1,269.703,824.646,8,0,659.27,N01 -> N11 -> N12 -> N03 -> N06 -> N04 -> N10 -> N09 -> N07 -> N08 -> N05 -> N02 -> N14 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_105,105,particle_swarm,14,2,5,5,2,1417.329,4462.851,81.677,1,1,224.616,832.892,10,0,217.72,N01 -> N11 -> N09 -> N03 -> N10 -> N06 -> N04 -> N07 -> N12 -> N08 -> N05 -> N02 -> N14 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_106,106,distance_only,14,5,3,2,4,3266.373,2152.72,290.987,0,0,1594.818,1498.206,12,1,0.025,N04 -> N07 -> N06 -> N03 -> N13 -> N09 -> N11 -> N12 -> N10 -> N08 -> N02 -> N01 -> N05 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_106,106,ordinary_collection,14,5,3,2,4,2666.372,2165.928,213.072,0,0,984.741,1507.218,12,1,8.945,N04 -> N07 -> N13 -> N03 -> N06 -> N09 -> N11 -> N12 -> N10 -> N08 -> N02 -> N01 -> N05 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_106,106,protocol_aware,14,5,3,2,4,2057.959,2735.428,108.152,0,0,254.207,1583.479,8,1,154.283,N06 -> N07 -> N12 -> N09 -> N03 -> N08 -> N01 -> N10 -> N04 -> N05 -> N11 -> N13 -> N02 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_106,106,bounded_blackout,14,5,3,2,4,2055.441,3356.594,53.783,1,0,154.117,1631.032,9,1,1352.414,N11 -> N12 -> N05 -> N10 -> N13 -> N07 -> N08 -> N03 -> N06 -> N09 -> N01 -> N04 -> N02 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_106,106,genetic_algorithm,14,5,3,2,4,2057.959,2735.428,108.152,0,0,254.207,1583.479,8,1,626.757,N06 -> N07 -> N12 -> N09 -> N03 -> N08 -> N01 -> N10 -> N04 -> N05 -> N11 -> N13 -> N02 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_106,106,particle_swarm,14,5,3,2,4,2057.951,2452.788,108.148,0,0,278.16,1582.278,7,1,163.807,N06 -> N07 -> N09 -> N03 -> N08 -> N12 -> N01 -> N10 -> N04 -> N05 -> N11 -> N13 -> N02 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_107,107,distance_only,14,1,5,5,3,1199.506,2983.429,125.848,0,1,341.306,615.633,11,4,0.024,N04 -> N07 -> N05 -> N06 -> N10 -> N02 -> N12 -> N01 -> N09 -> N14 -> N03 -> N13 -> N08 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_107,107,ordinary_collection,14,1,5,5,3,1199.661,2513.35,109.45,0,1,381.244,614.069,10,4,12.803,N04 -> N07 -> N05 -> N06 -> N10 -> N03 -> N14 -> N09 -> N13 -> N08 -> N01 -> N12 -> N02 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_107,107,protocol_aware,14,1,5,5,3,1065.382,4242.588,67.874,1,1,113.493,606.945,7,4,379.077,N11 -> N12 -> N06 -> N02 -> N10 -> N01 -> N05 -> N13 -> N08 -> N04 -> N09 -> N14 -> N03 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_107,107,bounded_blackout,14,1,5,5,3,1065.382,4242.588,67.874,1,1,113.493,606.945,7,4,2469.875,N11 -> N12 -> N06 -> N02 -> N10 -> N01 -> N05 -> N13 -> N08 -> N04 -> N09 -> N14 -> N03 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_107,107,genetic_algorithm,14,1,5,5,3,1010.496,3287.467,89.988,1,1,132.535,610.673,8,4,766.305,N11 -> N07 -> N05 -> N02 -> N10 -> N06 -> N03 -> N01 -> N09 -> N14 -> N12 -> N13 -> N08 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_107,107,particle_swarm,14,1,5,5,3,1065.382,4242.588,67.874,1,1,113.493,606.945,7,4,300.237,N11 -> N12 -> N06 -> N02 -> N10 -> N01 -> N05 -> N13 -> N08 -> N04 -> N09 -> N14 -> N03 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_108,108,distance_only,14,6,3,0,5,3555.11,2094.897,288.541,0,0,1146.674,2226.096,10,0,0.024,N06 -> N02 -> N14 -> N01 -> N12 -> N07 -> N03 -> N08 -> N04 -> N11 -> N10 -> N05 -> N09 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_108,108,ordinary_collection,14,6,3,0,5,3555.11,2094.897,288.541,0,0,1137.934,2234.835,11,0,8.881,N06 -> N02 -> N14 -> N01 -> N07 -> N12 -> N03 -> N08 -> N04 -> N11 -> N10 -> N05 -> N09 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_108,108,protocol_aware,14,6,3,0,5,2935.383,2742.445,227.498,0,0,509.271,2187.409,11,0,220.071,N03 -> N13 -> N12 -> N01 -> N07 -> N05 -> N11 -> N10 -> N04 -> N08 -> N09 -> N06 -> N14 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_108,108,bounded_blackout,14,6,3,0,5,2935.383,2742.445,227.498,0,0,509.271,2187.409,11,0,1697.717,N03 -> N13 -> N12 -> N01 -> N07 -> N05 -> N11 -> N10 -> N04 -> N08 -> N09 -> N06 -> N14 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_108,108,genetic_algorithm,14,6,3,0,5,2935.324,2695.779,95.024,0,0,398.79,2301.893,9,0,667.085,N03 -> N07 -> N01 -> N11 -> N12 -> N04 -> N13 -> N10 -> N05 -> N08 -> N09 -> N06 -> N14 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_108,108,particle_swarm,14,6,3,0,5,2935.444,3108.975,107.727,0,0,335.339,2329.499,11,0,239.268,N03 -> N13 -> N05 -> N07 -> N01 -> N12 -> N11 -> N10 -> N04 -> N08 -> N09 -> N06 -> N14 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_109,109,distance_only,14,4,5,3,2,3494.632,3179.012,231.686,0,0,1048.674,2192.97,13,3,0.025,N12 -> N04 -> N08 -> N10 -> N03 -> N09 -> N02 -> N14 -> N01 -> N06 -> N11 -> N13 -> N07 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_109,109,ordinary_collection,14,4,5,3,2,3270.276,2883.014,231.686,0,0,853.003,2187.84,13,3,11.498,N12 -> N04 -> N08 -> N10 -> N03 -> N09 -> N05 -> N07 -> N13 -> N11 -> N06 -> N02 -> N14 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_109,109,protocol_aware,14,4,5,3,2,2937.881,4045.716,104.689,0,0,355.792,2260.128,6,3,366.762,N11 -> N01 -> N10 -> N02 -> N14 -> N13 -> N05 -> N06 -> N03 -> N07 -> N04 -> N09 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_109,109,bounded_blackout,14,4,5,3,2,2937.881,4045.716,104.689,0,0,355.792,2260.128,6,3,1986.404,N11 -> N01 -> N10 -> N02 -> N14 -> N13 -> N05 -> N06 -> N03 -> N07 -> N04 -> N09 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_109,109,genetic_algorithm,14,4,5,3,2,2937.881,4045.716,104.689,0,0,355.792,2260.128,6,3,655.187,N11 -> N01 -> N10 -> N02 -> N14 -> N13 -> N05 -> N06 -> N03 -> N07 -> N04 -> N09 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_109,109,particle_swarm,14,4,5,3,2,2937.881,4045.716,104.689,0,0,355.792,2260.128,6,3,213.397,N11 -> N01 -> N10 -> N02 -> N14 -> N13 -> N05 -> N06 -> N03 -> N07 -> N04 -> N09 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_110,110,distance_only,14,3,4,3,4,2708.963,2418.829,265.775,0,0,792.112,1696.773,12,4,0.025,N14 -> N07 -> N04 -> N06 -> N03 -> N05 -> N02 -> N09 -> N12 -> N01 -> N13 -> N11 -> N08 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_110,110,ordinary_collection,14,3,4,3,4,2708.963,2418.829,265.775,0,0,792.112,1696.773,12,4,6.588,N14 -> N07 -> N04 -> N06 -> N03 -> N05 -> N02 -> N09 -> N12 -> N01 -> N13 -> N11 -> N08 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_110,110,protocol_aware,14,3,4,3,4,2068.832,2862.135,65.801,1,0,184.125,1624.295,12,4,299.104,N14 -> N07 -> N09 -> N05 -> N03 -> N13 -> N12 -> N01 -> N02 -> N11 -> N08 -> N10 -> N06 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_110,110,bounded_blackout,14,3,4,3,4,2068.832,2862.135,65.801,1,0,184.125,1624.295,12,4,1973.793,N14 -> N07 -> N09 -> N05 -> N03 -> N13 -> N12 -> N01 -> N02 -> N11 -> N08 -> N10 -> N06 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_110,110,genetic_algorithm,14,3,4,3,4,2068.831,2868.678,65.801,1,0,180.478,1627.346,12,4,745.781,N14 -> N07 -> N09 -> N05 -> N03 -> N01 -> N13 -> N12 -> N02 -> N11 -> N08 -> N10 -> N06 -> N04
